"","filename","model","vin","price","mileage","color","transmission","engine_displacement","name_seller","street","phone","website"
"104","104.txt","2012 Nissan Altima 2","1N4AL2AP5CC195069",NA,"56,867","Exterior: BlackInterior: S Blk","CVT ","2.5","Rt 9 Auto Sales ","1221 Worcester Rd Framingham, MA 01701","(508) 213-4680","www.rt9autos.com"
"105","105.txt","2012 Toyota Camry 4dr Sedan I4 Automatic LE","4T4BF1FK2CR265880","$14,997","35,584","Exterior: Classic Silver MetallicInterior: Gray","6-Speed Automatic","2.5","Fafama Auto Sales ","5 Cape Rd Milford, MA 01757","(508) 232-6214","www.fafama.com/"
"106","106.txt","2014 Nissan Murano S","JN8AZ1MW5EW506057","$20,977","30,382","Exterior: Graphite Blue MetallicInterior: Black","CVT ","3.5","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"107","107.txt","2012 Nissan Rogue AWD 4dr SV","JN8AS5MV5CW369878","$16,997","50,944","Exterior: Black AmethystInterior: Black","Automatic","2.5","Fafama Auto Sales ","5 Cape Rd Milford, MA 01757","(508) 232-6214","www.fafama.com/"
"108","108.txt","2012 Nissan Frontier","1N6AD0EV4CC409471",NA,"72,989","Exterior: SilverInterior: Gray Cloth",NA,"4.0","Rt 9 Auto Sales ","1221 Worcester Rd Framingham, MA 01701","(508) 213-4680","www.rt9autos.com"
"109","109.txt","2010 Audi Q5 3","WA1LKAFP8AA034629","$27,478","31,884","Exterior: Ibis WhiteInterior: Cardamom","Automatic 6-Speed","3.2","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"110","110.txt","2012 Honda Accord Sedan 4dr I4 Automatic LX Premium","1HGCP2F42CA055824","$13,997","35,664","Exterior: Crystal Black PearlInterior: Ivory","5-Speed Automatic","2.4","Fafama Auto Sales ","5 Cape Rd Milford, MA 01757","(508) 232-6214","www.fafama.com/"
"111","111.txt","2014 Hyundai Sonata GLS","5NPEB4AC1EH812904",NA,"41,318","Exterior: Silver","Automatic 6-Speed","2.4","Rt 9 Auto Sales ","1221 Worcester Rd Framingham, MA 01701","(508) 213-4680","www.rt9autos.com"
"112","112.txt","2012 Toyota Camry SE","4T1BF1FK8CU565949","$17,797","21,262","Exterior: Barcelona Red MetallicInterior: Black","Automatic 6-Speed","2.5","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"113","113.txt","2012 Chevrolet Equinox AWD 4dr LT w","2GNFLEEK7C6194618","$19,997","42,927","Exterior: BlackInterior: Jet Black","6-Speed Automatic","2.4","Fafama Auto Sales ","5 Cape Rd Milford, MA 01757","(508) 232-6214","www.fafama.com/"
"114","114.txt","2011 Chevrolet Traverse LT","1GNKVGED8BJ127968","$14,494","99,748","Exterior: Cyber Gray MetallicInterior: Ebony","Automatic 6-Speed","3.6","Automax Preowned of Framingham ","1199 Worcester Rd Framingham, MA 01701","(508) 205-1046","automaxpreowned.com/"
"115","115.txt","2009 Honda Civic Coupe 2dr Automatic EX w","2HGFG12879H514291","$10,997","82,234","Exterior: Alabaster Silver MetallicInterior: Gray","5-Speed Automatic","1.8","Fafama Auto Sales ","5 Cape Rd Milford, MA 01757","(508) 232-6214","www.fafama.com/"
"116","116.txt","2014 Volkswagen Passat 2","1VWAP7A3XEC013553",NA,"40,207","Exterior: BlueInterior: Black","Automatic 6-Speed","2.5","Rt 9 Auto Sales ","1221 Worcester Rd Framingham, MA 01701","(508) 213-4680","www.rt9autos.com"
"117","117.txt","2011 Mitsubishi Outlander Sport ES","JA4AP3AU9BZ004298","$11,997","72,007","Exterior: Diamond White PearlInterior: Black","CVT","2.0","Fafama Auto Sales ","5 Cape Rd Milford, MA 01757","(508) 232-6214","www.fafama.com/"
"118","118.txt","2005 Jeep Grand Cherokee Laredo 4WD","1J4GR48K95C674746","$9,250","104,289","Exterior: BlueInterior: Gray","Automatic","3.7","Ocean Street Motors ","2105 Ocean St Marshfield, MA 02050","(781) 350-5898","oceanstreetmotors.com"
"119","119.txt","2011 Chevrolet Express Cargo 1500 Cargo","1GCSGAFX7B1117764","$14,995",NA,"Exterior: WhiteInterior: Gray","Automatic","4.3","Supreme Auto Sales ","218 VFW Dr Rockland, MA 02370","(781) 916-9712","www.supremeautosales.com"
"120","120.txt","2011 Chevrolet Express Cargo 1500 Cargo","1GCSGAFX7B1117764","$14,995",NA,"Exterior: WhiteInterior: Gray","Automatic","4.3","Supreme Auto Sales ","218 VFW Dr Rockland, MA 02370","(781) 916-9712","www.supremeautosales.com"
"121","121.txt","2014 GMC Savana G2500 Cargo","1GTW7FCA4E1906621","$22,995",NA,"Exterior: WhiteInterior: Gray","Automatic","4.8","Supreme Auto Sales ","218 VFW Dr Rockland, MA 02370","(781) 916-9712","www.supremeautosales.com"
"122","122.txt","2004 Chevrolet Silverado 3500 LS 4WD SRW Utility Body","1GBJK34U24E218726","$9,995",NA,"Exterior: Dark GreenInterior: Gray","Automatic","6.0","Supreme Auto Sales ","218 VFW Dr Rockland, MA 02370","(781) 916-9712","www.supremeautosales.com"
"123","123.txt","2005 Ford F-150 XLT SuperCab Long Bed 4WD","1FTPX14555FA19279","$12,995",NA,"Exterior: BlackInterior: Black","Automatic","5.4","Supreme Auto Sales ","218 VFW Dr Rockland, MA 02370","(781) 916-9712","www.supremeautosales.com"
"124","124.txt","2008 Ford F-650 Crew Cab 2WD DRW","3FRPW65ZX8V572514","$34,995",NA,"Exterior: WhiteInterior: Gray","Automatic","4.5","Supreme Auto Sales ","218 VFW Dr Rockland, MA 02370","(781) 916-9712","www.supremeautosales.com"
"125","125.txt","2004 Chevrolet Silverado 3500 LS 4WD","1GBJK34U44E169299","$13,995",NA,"Exterior: BlackInterior: Gray","Automatic","6.0","Supreme Auto Sales ","218 VFW Dr Rockland, MA 02370","(781) 916-9712","www.supremeautosales.com"
"126","126.txt","2013 Ford Fusion SE","3FA6P0H74DR312387","$14,400","51,134","Exterior: BurgundyInterior: Tan","Automatic","2.5","Ocean Street Motors ","2105 Ocean St Marshfield, MA 02050","(781) 350-5898","oceanstreetmotors.com"
"127","127.txt","2010 Chevrolet Express 2500 Cargo","1GCZGFBA6A1132834","$15,995",NA,"Exterior: WhiteInterior: Charcoal","Automatic","4.8","Supreme Auto Sales ","218 VFW Dr Rockland, MA 02370","(781) 916-9712","www.supremeautosales.com"
"128","128.txt","2005 Jeep Grand Cherokee Laredo 4WD","1J4GR48KX5C606178","$8,900","114,799","Exterior: BlackInterior: Gray","Automatic","3.7","Ocean Street Motors ","2105 Ocean St Marshfield, MA 02050","(781) 350-5898","oceanstreetmotors.com"
"129","129.txt","2009 Dodge Challenger SE","2B3LJ44V59H588205","$14,850","91,964","Exterior: BlueInterior: Gray","Automatic","3.5","Ocean Street Motors ","2105 Ocean St Marshfield, MA 02050","(781) 350-5898","oceanstreetmotors.com"
"130","130.txt","2008 Toyota Sienna LE - 7 Passenger","5TDZK23C48S136613","$11,500","90,884","Exterior: BlueInterior: Gray","Automatic","3.5","Ocean Street Motors ","2105 Ocean St Marshfield, MA 02050","(781) 350-5898","oceanstreetmotors.com"
"131","131.txt","2005 Jeep Grand Cherokee Laredo 4WD","1J4GR48K45C508652","$8,900","112,870","Exterior: BlackInterior: Gray","Automatic","3.7","Ocean Street Motors ","2105 Ocean St Marshfield, MA 02050","(781) 350-5898","oceanstreetmotors.com"
"132","132.txt","2006 Jeep Commander Limited 4WD","1J8HG58NX6C151682","$12,500","108,958","Exterior: WhiteInterior: Beige","Automatic","4.7","Ocean Street Motors ","2105 Ocean St Marshfield, MA 02050","(781) 350-5898","oceanstreetmotors.com"
"133","133.txt","2012 Toyota Camry SE","4T1BF1FK1CU585198","$15,999","42,408","Exterior: WhiteInterior: Black","Automatic","2.5","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"134","134.txt","2012 Toyota Camry LE","4T1BF1FK6CU002401","$13,499","77,837","Exterior: BlackInterior: Gray","Automatic","2.5","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"135","135.txt","2012 Nissan Maxima SV","1N4AA5AP4CC823212","$17,995","59,816","Exterior: BlackInterior: Black","Automatic","3.5","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"136","136.txt","2009 Mercedes-Benz M-Class 3","4JGBB86E29A457190",NA,NA,"Exterior: BlackInterior: Cashmere","Automatic","3.5","Accurate Auto Group ","415 W Roosevelt Rd Maywood, IL 60153","(847) 607-6774","www.accurateautogroupinc.com"
"137","137.txt","2009 Honda Pilot EX-L 4WD","5FNYF48539B055498","$18,999","90,992","Exterior: BlackInterior: Gray","Automatic","3.5","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"138","138.txt","2009 Chevrolet Silverado 1500 LT1 Crew Cab 4WD","2GCEK23C691140606",NA,"106,419","Exterior: BlackInterior: Gray","Automatic","4.8","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"139","139.txt","2009 Lexus ES 350 ONE OWNER FULLY SERVICED","JTHBJ46G092301188",NA,NA,"Exterior: Black Sapphire PearlInterior: Cashmere","Automatic","3.5","Accurate Auto Group ","415 W Roosevelt Rd Maywood, IL 60153","(847) 607-6774","www.accurateautogroupinc.com"
"140","140.txt","2011 Dodge Grand Caravan Crew","2D4RN5DG3BR721115","$12,999","94,471","Exterior: WhiteInterior: Black","Automatic","3.6","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"141","141.txt","2013 Nissan Versa 1","3N1CN7AP4DL871210","$9,999","52,043","Exterior: SilverInterior: Black","Automatic","1.6","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"142","142.txt","2006 BMW 3 Series 330xi FULLY SERVICED","WBAVD33546KV65526",NA,NA,"Exterior: Dark Blue Metallic","Automatic","3.0","Accurate Auto Group ","415 W Roosevelt Rd Maywood, IL 60153","(847) 607-6774","www.accurateautogroupinc.com"
"143","143.txt","2012 Toyota Camry SE","4T1BF1FK3CU154636","$15,999","27,101","Exterior: BlackInterior: Black","Automatic","2.5","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"144","144.txt","2008 Acura RDX 5-Spd AT with Technology Package","5J8TB18528A012901","$13,999","106,709","Exterior: SilverInterior: Black","Automatic","2.3","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"145","145.txt","2014 Hyundai Sonata GLS","5NPEB4ACXEH916212",NA,"40,935","Exterior: RedInterior: Gray","Automatic","2.4","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"146","146.txt","2001 Mercedes-Benz E-Class E55 AMG FULLY SERVICED","WDBJF74J61B332804",NA,NA,"Exterior: Brilliant Silver MetallicInterior: Charcoal","Automatic","5.4","Accurate Auto Group ","415 W Roosevelt Rd Maywood, IL 60153","(847) 607-6774","www.accurateautogroupinc.com"
"147","147.txt","2007 Lexus LS 460 L Luxury Sedan","JTHGL46F775001733","$22,999","75,481","Exterior: BlackInterior: Black","Automatic","4.6","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"148","148.txt","2012 Honda Accord SE Sedan AT","1HGCP2F65CA087491","$13,999","91,836","Exterior: BlackInterior: Gold","Automatic","2.4","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"149","149.txt","2005 LINCOLN LS ULTIMATE PKG FULLY SERVICED","1LNHM87AX5Y665321",NA,NA,"Exterior: Midnight Black","AutomaticAccurate Auto Group",NA,"Accurate Auto Group ","415 W Roosevelt Rd Maywood, IL 60153","(847) 607-6774","www.accurateautogroupinc.com"
"150","150.txt","2003 Nissan Murano SE 2WD","JN8AZ08T33W109762","$6,999",NA,"Exterior: GrayInterior: Gray","Automatic","3.5","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"151","151.txt","2011 Dodge Grand Caravan Mainstreet","2D4RN3DG8BR625050","$10,988","104,088","Exterior: RedInterior: Black","Automatic","3.6","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"152","152.txt","2013 Ford Escape SEL 4WD","1FMCU9H91DUA03296","$19,988","75,235","Exterior: RedInterior: Beige","Automatic","2.0","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"153","153.txt","2004 Mazda MAZDA6 Sport Wagon s","1YVFP82D045N57028","$4,988","140,762","Exterior: BlueInterior: Gray","Automatic","3.0","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"154","154.txt","2006 Mazda MAZDA3 s Touring 4-Door","JM1BK323561429827","$6,988","128,170","Exterior: BlueInterior: Black","Automatic","2.3","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"155","155.txt","2008 Nissan Sentra 2","3N1AB61E28L762985","$5,999","128,365","Exterior: SilverInterior: Gray","Automatic","2.0","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"156","156.txt","2007 Ford Escape XLT 2WD Sport","1FMYU03167KA83438","$7,999","117,880","Exterior: GrayInterior: Beige","Automatic","3.0","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"157","157.txt","2008 BMW 3-Series 328xi","WBAVC73538KP37347","$14,995","61,448","Exterior: WhiteInterior: Black","Automatic","3.0","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"158","158.txt","2009 Jaguar XF SUPERCHARGED NAVI FULLY SERVICED","SAJWA07C191R22129",NA,NA,"Exterior: GREYInterior: BLACK","Automatic","4.2","Accurate Auto Group ","415 W Roosevelt Rd Maywood, IL 60153","(847) 607-6774","www.accurateautogroupinc.com"
"159","159.txt","2012 Infiniti G Sedan 37x AWD","JN1CV6AR1CM677735","$19,999","57,862","Exterior: GrayInterior: Black","Automatic","3.7","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"160","160.txt","2012 Infiniti M 37x","JN1BY1AR9CM396191",NA,"55,535","Exterior: BlackInterior: Black","Automatic","3.7","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"161","161.txt","2015 Chevrolet Impala LT ONE OWNER BAL","2G1WA5E39F1107609",NA,NA,"Exterior: Ashen Gray MetallicInterior: Gray","Automatic","3.6","Accurate Auto Group ","415 W Roosevelt Rd Maywood, IL 60153","(847) 607-6774","www.accurateautogroupinc.com"
"162","162.txt","2013 Nissan Altima 2","1N4AL3AP6DN556322","$14,999","54,573","Exterior: WhiteInterior: Black","Automatic","2.5","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"163","163.txt","2012 Nissan Maxima SV","1N4AA5AP4CC814364","$17,999","48,756","Exterior: GrayInterior: Black","Automatic","3.5","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"164","164.txt","2004 Lexus LS 430 NAVI FULLY SERVICED","JTHBN36F640169192",NA,NA,"Exterior: Midnight Black","Automatic","4.3","Accurate Auto Group ","415 W Roosevelt Rd Maywood, IL 60153","(847) 607-6774","www.accurateautogroupinc.com"
"165","165.txt","2006 Cadillac STS V8","1G6DC67A760185167","$6,999","152,365","Exterior: GrayInterior: Gray","Automatic","4.6","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"166","166.txt","2002 Volkswagen Golf GLS 2","9BWGB61JX24060789","$4,588","128,005","Exterior: BlueInterior: Black","Automatic","2.0","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"167","167.txt","2009 Cadillac DTS w","1G6KD57Y09U100498",NA,NA,"Exterior: Black CherryInterior: Shale","Automatic",NA,"Accurate Auto Group ","415 W Roosevelt Rd Maywood, IL 60153","(847) 607-6774","www.accurateautogroupinc.com"
"168","168.txt","2003 Honda Accord LX Sedan with Front Side Airbags","JHMCM55383C051992","$9,499","104,515","Exterior: SilverInterior: Black","Automatic","2.4","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"169","169.txt","2009 Toyota Highlander Hybrid Limited 4WD","JTEEW44A592035905","$13,995","148,986","Exterior: SilverInterior: Gray","Automatic","3.3","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"170","170.txt","2004 Infiniti G35 Coupe w","JNKCV54E94M305981",NA,NA,"Exterior: Desert Platinum MetallicInterior: Graphite","Automatic","3.5","Accurate Auto Group ","415 W Roosevelt Rd Maywood, IL 60153","(847) 607-6774","www.accurateautogroupinc.com"
"171","171.txt","2008 BMW X5 4","5UXFE83518L164271","$18,999","98,462","Exterior: BlackInterior: Black","Automatic","4.4","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"172","172.txt","2007 Mercedes-Benz S-Class S550 4MATIC","WDDNG86X67A134705","$23,999","94,776","Exterior: BlackInterior: Brown","Automatic","5.5","High Quality Auto Sales ","4201 S Kedzie Ave Chicago, IL 60632","(773) 840-7841","www.HighQualityOnline.com"
"173","173.txt","2007 Nissan Maxima SL","1N4BA41E07C805762","$7,999","126,522","Exterior: GrayInterior: Gray","Automatic","3.5","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"174","174.txt","2002 Volkswagen New Beetle GLS TDI","3VWCP21C52M412957","$3,999","151,797","Exterior: SilverInterior: Gray","Automatic","1.9","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"175","175.txt","2012 Audi Q5 3","WA1DKAFP5CA057650","$31,588","37,048","Exterior: SilverInterior: Black","Automatic","3.2","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"176","176.txt","2013 Hyundai Veloster Base","KMHTC6AD5DU084870","$15,988","13,870","Exterior: OrangeInterior: Black","Automatic","1.6","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"177","177.txt","2012 Dodge Grand Caravan SE","2C4RDGBG8CR198240","$12,988","83,246","Exterior: SilverInterior: Black","Automatic","3.6","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"178","178.txt","2011 Audi A5 Coupe 2","WAURFAFR1BA024514","$26,988","60,086","Exterior: Dark GRAYInterior: Black","Manual","2.0","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"179","179.txt","2008 Volkswagen R32 LEATHER NAVI SUNROOF FULLY SERVICED","WVWKC71K08W080398",NA,NA,"Exterior: Candy WhiteInterior: Anthracite","Automatic","3.2","Accurate Auto Group ","415 W Roosevelt Rd Maywood, IL 60153","(847) 607-6774","www.accurateautogroupinc.com"
"180","180.txt","2008 Audi A6 3","WAUDH74F98N061540","$16,988","97,337","Exterior: SilverInterior: Black","Automatic","3.1","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"181","181.txt","2007 BMW X5 3","5UXFE43567L011814","$20,988","74,260","Exterior: GoldInterior: Brown","Automatic","3.0","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
"182","182.txt","2007 Infiniti M35 X NAVI FULLY SERVICED","JNKAY01F07M451611",NA,NA,"Exterior: Liquid Platinum MetallicInterior: Graphite","Automatic","3.5","Accurate Auto Group ","415 W Roosevelt Rd Maywood, IL 60153","(847) 607-6774","www.accurateautogroupinc.com"
"183","183.txt","2012 Volkswagen Passat 2","1VWBH7A36CC092850","$13,588","41,835","Exterior: GrayInterior: Black","Automatic","2.5","S and M Auto Sales ","5729 S Western Ave Chicago, IL 60636","(312) 614-0777","sandmauto.com"
